Actual,Predicted,Difference
332800,316201.0,16599.0
642400,614030.0,28370.0
355000,394316.0,-39316.0
255000,255488.0,-488.0
234800,242722.0,-7922.0
580800,570794.0,10006.0
166600,188437.0,-21837.0
496700,509445.0,-12745.0
407600,424887.0,-17287.0
433500,427809.0,5691.0
354900,418717.0,-63817.0
398400,380866.0,17534.0
266700,289491.0,-22791.0
325100,360629.0,-35529.0
502300,453255.0,49045.0
463700,564305.0,-100605.0
234600,235568.0,-968.0
294000,274189.0,19811.0
230100,255156.0,-25056.0
118300,207313.0,-89013.0
361400,365933.0,-4533.0
269300,244550.0,24750.0
304200,314642.0,-10442.0
253300,221721.0,31579.0
237700,214418.0,23282.0
361300,351184.0,10116.0
307900,307290.0,610.0
238200,256991.0,-18791.0
378200,349651.0,28549.0
270700,277942.0,-7242.0
542800,503848.0,38952.0
281100,283084.0,-1984.0
456300,439529.0,16771.0
326400,300787.0,25613.0
236900,239574.0,-2674.0
475400,431299.0,44101.0
477400,456168.0,21232.0
263100,269086.0,-5986.0
642100,594743.0,47357.0
470600,472842.0,-2242.0
735000,884240.0,-149240.0
361700,393395.0,-31695.0
926300,873187.0,53113.0
257500,247094.0,10406.0
308000,293535.0,14465.0
647200,485475.0,161725.0
341000,347554.0,-6554.0
552700,533928.0,18772.0
245200,229616.0,15584.0
566500,579578.0,-13078.0
204500,229477.0,-24977.0
253700,249829.0,3871.0
368600,375267.0,-6667.0
226700,236163.0,-9463.0
222700,253055.0,-30355.0
153300,162200.0,-8900.0
313100,265535.0,47565.0
209400,240340.0,-30940.0
368500,372078.0,-3578.0
570500,496284.0,74216.0
216300,221429.0,-5129.0
370500,354818.0,15682.0
567300,784359.0,-217059.0
1031700,865326.0,166374.0
591600,598845.0,-7245.0
279900,251870.0,28030.0
722300,691120.0,31180.0
158000,174834.0,-16834.0
815000,773501.0,41499.0
354800,400605.0,-45805.0
351600,357754.0,-6154.0
221900,239764.0,-17864.0
420100,423432.0,-3332.0
245100,247381.0,-2281.0
240100,240899.0,-799.0
246700,200392.0,46308.0
243200,251899.0,-8699.0
243800,263904.0,-20104.0
486400,511248.0,-24848.0
281000,283147.0,-2147.0
555100,524330.0,30770.0
158900,151939.0,6961.0
307300,328235.0,-20935.0
584500,648351.0,-63851.0
360100,377048.0,-16948.0
210500,176499.0,34001.0
276300,260193.0,16107.0
379400,387790.0,-8390.0
225900,192674.0,33226.0
251000,253740.0,-2740.0
278800,288284.0,-9484.0
499300,644979.0,-145679.0
247100,247755.0,-655.0
281600,249840.0,31760.0
209200,258507.0,-49307.0
582800,552545.0,30255.0
265500,268317.0,-2817.0
285800,300821.0,-15021.0
348700,330196.0,18504.0
382300,577513.0,-195213.0
584500,584554.0,-54.0
312400,355595.0,-43195.0
260800,254998.0,5802.0
408100,412751.0,-4651.0
245600,248868.0,-3268.0
316700,358684.0,-41984.0
343400,480336.0,-136936.0
446900,451259.0,-4359.0
330700,273237.0,57463.0
1012000,946384.0,65616.0
332400,335089.0,-2689.0
620800,730933.0,-110133.0
495600,475631.0,19969.0
401200,392521.0,8679.0
293700,354936.0,-61236.0
261200,278831.0,-17631.0
351800,369111.0,-17311.0
576500,609479.0,-32979.0
227800,233571.0,-5771.0
362200,407679.0,-45479.0
1100000,952239.0,147761.0
840600,599107.0,241493.0
197300,226900.0,-29600.0
272400,259227.0,13173.0
331400,342400.0,-11000.0
411700,459698.0,-47998.0
340700,499744.0,-159044.0
476700,499034.0,-22334.0
342000,285328.0,56672.0
182700,201593.0,-18893.0
501800,500181.0,1619.0
539400,449688.0,89712.0
371600,410149.0,-38549.0
430700,416245.0,14455.0
156100,151923.0,4177.0
478300,481988.0,-3688.0
282300,300777.0,-18477.0
266300,245919.0,20381.0
187100,184391.0,2709.0
311200,330354.0,-19154.0
239600,243151.0,-3551.0
271200,253938.0,17262.0
338400,347746.0,-9346.0
556100,663070.0,-106970.0
259300,254142.0,5158.0
251200,267474.0,-16274.0
520400,489444.0,30956.0
478300,505450.0,-27150.0
420300,396085.0,24215.0
694400,697128.0,-2728.0
377400,374392.0,3008.0
134300,150236.0,-15936.0
340200,338450.0,1750.0
371500,371908.0,-408.0
488400,723447.0,-235047.0
252300,252078.0,222.0
677500,734851.0,-57351.0
320000,349603.0,-29603.0
597800,558866.0,38934.0
241400,239357.0,2043.0
411400,379306.0,32094.0
617500,581196.0,36304.0
297600,255921.0,41679.0
493900,466541.0,27359.0
673300,572469.0,100831.0
375500,346428.0,29072.0
609600,602340.0,7260.0
381400,307712.0,73688.0
314700,329846.0,-15146.0
264900,264365.0,535.0
1578300,1772734.0,-194434.0
327700,323058.0,4642.0
246000,251912.0,-5912.0
784200,727706.0,56494.0
482600,426922.0,55678.0
342300,325213.0,17087.0
200400,203227.0,-2827.0
336000,311752.0,24248.0
211300,216830.0,-5530.0
462600,471028.0,-8428.0
446300,440501.0,5799.0
420100,508513.0,-88413.0
302600,272183.0,30417.0
423800,477468.0,-53668.0
533900,442216.0,91684.0
316300,312451.0,3849.0
410300,410860.0,-560.0
169900,175421.0,-5521.0
280200,217802.0,62398.0
428500,509259.0,-80759.0
839000,883631.0,-44631.0
265000,351624.0,-86624.0
1266500,1047249.0,219251.0
328600,335383.0,-6783.0
809700,791438.0,18262.0
482600,460518.0,22082.0
254900,250284.0,4616.0
341900,337842.0,4058.0
264200,267427.0,-3227.0
503300,546857.0,-43557.0
306000,278998.0,27002.0
411000,440262.0,-29262.0
198200,196059.0,2141.0
267500,268253.0,-753.0
200000,275159.0,-75159.0
334200,327882.0,6318.0
93400,129299.0,-35899.0
251100,248893.0,2207.0
489200,486148.0,3052.0
347600,367905.0,-20305.0
932300,845969.0,86331.0
176500,230937.0,-54437.0
739800,695454.0,44346.0
450000,456327.0,-6327.0
240000,240763.0,-763.0
243200,233619.0,9581.0
435900,463865.0,-27965.0
236100,235186.0,914.0
200700,295444.0,-94744.0
280600,279214.0,1386.0
241400,189971.0,51429.0
125500,173472.0,-47972.0
367100,395304.0,-28204.0
380400,394737.0,-14337.0
241900,239129.0,2771.0
359700,346604.0,13096.0
350600,361113.0,-10513.0
459600,489432.0,-29832.0
247000,249388.0,-2388.0
358100,357811.0,289.0
900900,936318.0,-35418.0
557300,604481.0,-47181.0
478900,499257.0,-20357.0
330900,360845.0,-29945.0
188800,187616.0,1184.0
345100,335919.0,9181.0
314700,351296.0,-36596.0
727900,705140.0,22760.0
324000,339618.0,-15618.0
147500,141524.0,5976.0
626300,650584.0,-24284.0
200000,223757.0,-23757.0
276900,257379.0,19521.0
245500,214348.0,31152.0
269700,279461.0,-9761.0
943400,892579.0,50821.0
306800,324443.0,-17643.0
267900,272199.0,-4299.0
238000,240836.0,-2836.0
457300,432047.0,25253.0
352900,355340.0,-2440.0
380700,424496.0,-43796.0
923000,876403.0,46597.0
313800,364020.0,-50220.0
525500,581468.0,-55968.0
416200,419913.0,-3713.0
487800,489865.0,-2065.0
203800,238973.0,-35173.0
429700,430880.0,-1180.0
543200,563943.0,-20743.0
339100,381507.0,-42407.0
270800,261883.0,8917.0
258900,259081.0,-181.0
276000,273075.0,2925.0
334900,383437.0,-48537.0
304800,314929.0,-10129.0
307500,314335.0,-6835.0
336100,356789.0,-20689.0
358900,372378.0,-13478.0
220300,186977.0,33323.0
438600,475806.0,-37206.0
460600,516924.0,-56324.0
266600,282137.0,-15537.0
214700,232111.0,-17411.0
352800,366995.0,-14195.0
247500,244183.0,3317.0
239900,252278.0,-12378.0
232700,260907.0,-28207.0
426500,426993.0,-493.0
489600,481031.0,8569.0
469500,485384.0,-15884.0
583400,588234.0,-4834.0
294400,327055.0,-32655.0
344500,338480.0,6020.0
217400,213914.0,3486.0
309400,283737.0,25663.0
324000,343323.0,-19323.0
439600,434230.0,5370.0
216300,206059.0,10241.0
216400,236813.0,-20413.0
749300,721771.0,27529.0
225900,234383.0,-8483.0
564400,574081.0,-9681.0
555600,562699.0,-7099.0
443800,454288.0,-10488.0
767100,746005.0,21095.0
523300,547537.0,-24237.0
420000,432541.0,-12541.0
486300,479864.0,6436.0
387500,384511.0,2989.0
238600,240719.0,-2119.0
319100,321548.0,-2448.0
334000,315579.0,18421.0
244300,250615.0,-6315.0
413300,425298.0,-11998.0
153700,162200.0,-8500.0
275400,281046.0,-5646.0
397000,284571.0,112429.0
171700,195832.0,-24132.0
354000,359421.0,-5421.0
141900,156838.0,-14938.0
239800,244471.0,-4671.0
141500,141233.0,267.0
201300,200705.0,595.0
281300,267282.0,14018.0
472600,490980.0,-18380.0
637500,501525.0,135975.0
614700,733132.0,-118432.0
203000,218627.0,-15627.0
382500,370028.0,12472.0
237100,242437.0,-5337.0
193500,169247.0,24253.0
364500,298269.0,66231.0
257200,270269.0,-13069.0
419500,431215.0,-11715.0
349200,389146.0,-39946.0
231500,232894.0,-1394.0
637500,647733.0,-10233.0
228900,223444.0,5456.0
585500,540950.0,44550.0
246200,240719.0,5481.0
251900,226758.0,25142.0
189200,182895.0,6305.0
236200,229683.0,6517.0
448500,465070.0,-16570.0
224400,236202.0,-11802.0
612200,597864.0,14336.0
144300,179627.0,-35327.0
353500,351899.0,1601.0
374900,360523.0,14377.0
739900,704045.0,35855.0
241900,246215.0,-4315.0
237400,248286.0,-10886.0
251800,250357.0,1443.0
259000,274762.0,-15762.0
449500,431050.0,18450.0
231000,254312.0,-23312.0
531900,533034.0,-1134.0
218900,217564.0,1336.0
243200,236903.0,6297.0
356500,375435.0,-18935.0
306700,338344.0,-31644.0
131300,149880.0,-18580.0
224800,224514.0,286.0
441400,433600.0,7800.0
542000,569115.0,-27115.0
262900,245574.0,17326.0
252700,215913.0,36787.0
558400,520982.0,37418.0
563400,608220.0,-44820.0
423100,418954.0,4146.0
179200,183558.0,-4358.0
303100,338249.0,-35149.0
270300,285674.0,-15374.0
624800,603248.0,21552.0
742000,737831.0,4169.0
581100,534997.0,46103.0
260400,271059.0,-10659.0
329400,338258.0,-8858.0
243900,228836.0,15064.0
849300,839140.0,10160.0
220400,234548.0,-14148.0
625500,568779.0,56721.0
405000,364873.0,40127.0
372400,368417.0,3983.0
239700,238933.0,767.0
634400,639853.0,-5453.0
346400,350193.0,-3793.0
274500,287947.0,-13447.0
253300,268475.0,-15175.0
247300,250081.0,-2781.0
399500,383403.0,16097.0
566200,577448.0,-11248.0
425000,456422.0,-31422.0
262600,242960.0,19640.0
248700,266287.0,-17587.0
376600,377725.0,-1125.0
340600,384021.0,-43421.0
442900,460014.0,-17114.0
397700,404146.0,-6446.0
366800,408157.0,-41357.0
342500,350395.0,-7895.0
203800,214975.0,-11175.0
435200,453167.0,-17967.0
322400,317255.0,5145.0
224900,207560.0,17340.0
493600,622853.0,-129253.0
277100,279360.0,-2260.0
243600,235813.0,7787.0
333000,395794.0,-62794.0
233600,237218.0,-3618.0
210000,201068.0,8932.0
209800,235356.0,-25556.0
608700,594944.0,13756.0
195800,234119.0,-38319.0
441600,463826.0,-22226.0
345300,390438.0,-45138.0
187500,198912.0,-11412.0
765900,763321.0,2579.0
436800,384374.0,52426.0
334000,315640.0,18360.0
282900,281036.0,1864.0
322300,313272.0,9028.0
920000,891932.0,28068.0
295100,344302.0,-49202.0
231500,261120.0,-29620.0
431300,455936.0,-24636.0
432000,415371.0,16629.0
235600,243655.0,-8055.0
501300,503458.0,-2158.0
290100,298034.0,-7934.0
241300,247393.0,-6093.0
400000,681888.0,-281888.0
257000,256130.0,870.0
481100,515940.0,-34840.0
433800,441939.0,-8139.0
405900,431146.0,-25246.0
310500,293066.0,17434.0
258400,242364.0,16036.0
540400,508299.0,32101.0
452000,437129.0,14871.0
141700,236612.0,-94912.0
273100,276747.0,-3647.0
321200,346943.0,-25743.0
338700,345834.0,-7134.0
484400,460561.0,23839.0
434000,431553.0,2447.0
308700,286650.0,22050.0
614000,706400.0,-92400.0
320300,316250.0,4050.0
274400,261763.0,12637.0
279600,290868.0,-11268.0
252000,236758.0,15242.0
255200,271086.0,-15886.0
225100,231797.0,-6697.0
300000,212216.0,87784.0
292800,283403.0,9397.0
529600,569162.0,-39562.0
992900,918798.0,74102.0
340300,359691.0,-19391.0
300400,316618.0,-16218.0
1033200,1215679.0,-182479.0
361000,374186.0,-13186.0
244300,235665.0,8635.0
418800,410267.0,8533.0
375600,377406.0,-1806.0
360600,366523.0,-5923.0
789000,776001.0,12999.0
362500,320188.0,42312.0
387400,413430.0,-26030.0
494000,413354.0,80646.0
224100,209530.0,14570.0
275500,255578.0,19922.0
413400,420776.0,-7376.0
218100,240057.0,-21957.0
604100,616431.0,-12331.0
341500,337736.0,3764.0
419000,428528.0,-9528.0
350000,388806.0,-38806.0
290500,306284.0,-15784.0
389700,423502.0,-33802.0
439200,425471.0,13729.0
434100,446935.0,-12835.0
287200,216446.0,70754.0
313500,310691.0,2809.0
432000,492293.0,-60293.0
471200,423859.0,47341.0
209000,200063.0,8937.0
434800,348086.0,86714.0
444800,448578.0,-3778.0
175700,175797.0,-97.0
544600,564903.0,-20303.0
497500,457369.0,40131.0
208100,235106.0,-27006.0
211600,231540.0,-19940.0
224600,202833.0,21767.0
165100,166198.0,-1098.0
288600,309884.0,-21284.0
515500,525938.0,-10438.0
254900,251757.0,3143.0
268700,279853.0,-11153.0
235800,240211.0,-4411.0
273400,274277.0,-877.0
750000,812152.0,-62152.0
40000,71806.0,-31806.0
514700,506366.0,8334.0
663400,611961.0,51439.0
818100,711982.0,106118.0
385500,409650.0,-24150.0
301000,307696.0,-6696.0
201600,200494.0,1106.0
534700,546527.0,-11827.0
243700,247343.0,-3643.0
215200,237921.0,-22721.0
241800,204307.0,37493.0
420000,447074.0,-27074.0
361500,373991.0,-12491.0
254900,248304.0,6596.0
816900,752862.0,64038.0
369700,369193.0,507.0
564200,753351.0,-189151.0
964900,905667.0,59233.0
366200,405972.0,-39772.0
247700,269528.0,-21828.0
2359600,1496171.0,863429.0
268900,266425.0,2475.0
470200,450813.0,19387.0
330200,306101.0,24099.0
388800,459888.0,-71088.0
552900,670708.0,-117808.0
314000,337959.0,-23959.0
336400,348633.0,-12233.0
840000,908374.0,-68374.0
389600,382407.0,7193.0
276300,282841.0,-6541.0
281900,300928.0,-19028.0
242100,253154.0,-11054.0
273900,243899.0,30001.0
365600,390123.0,-24523.0
310100,324940.0,-14840.0
241100,238724.0,2376.0
228700,246594.0,-17894.0
324100,317258.0,6842.0
322200,346868.0,-24668.0
259000,255398.0,3602.0
341200,339699.0,1501.0
268800,247870.0,20930.0
431300,297383.0,133917.0
385500,412005.0,-26505.0
484300,488300.0,-4000.0
325000,636047.0,-311047.0
440600,406167.0,34433.0
365600,421204.0,-55604.0
447700,445921.0,1779.0
388100,411489.0,-23389.0
182500,185837.0,-3337.0
644300,617290.0,27010.0
237500,270434.0,-32934.0
249600,255586.0,-5986.0
637900,600784.0,37116.0
406100,365615.0,40485.0
346800,349965.0,-3165.0
169300,266794.0,-97494.0
272600,259114.0,13486.0
73100,152292.0,-79192.0
316700,299592.0,17108.0
243700,381274.0,-137574.0
330500,377962.0,-47462.0
242100,247836.0,-5736.0
201900,214100.0,-12200.0
314100,288220.0,25880.0
292000,287574.0,4426.0
609600,622246.0,-12646.0
281200,417654.0,-136454.0
370000,376069.0,-6069.0
264800,270355.0,-5555.0
402900,372060.0,30840.0
467100,461577.0,5523.0
280400,309453.0,-29053.0
466400,465617.0,783.0
479100,461774.0,17326.0
530100,511406.0,18694.0
492800,728048.0,-235248.0
181400,195710.0,-14310.0
1179600,868060.0,311540.0
367500,292921.0,74579.0
487100,430094.0,57006.0
469400,453126.0,16274.0
414200,427342.0,-13142.0
391600,406756.0,-15156.0
274700,261064.0,13636.0
245600,243825.0,1775.0
242200,244475.0,-2275.0
476300,476693.0,-393.0
174500,156287.0,18213.0
378900,386614.0,-7714.0
460600,518950.0,-58350.0
332600,420598.0,-87998.0
247600,251063.0,-3463.0
247300,254408.0,-7108.0
271600,269339.0,2261.0
692200,540674.0,151526.0
315400,378706.0,-63306.0
345000,370271.0,-25271.0
544900,580634.0,-35734.0
623100,609478.0,13622.0
662700,638214.0,24486.0
666900,581615.0,85285.0
399000,353424.0,45576.0
431500,345774.0,85726.0
332500,258638.0,73862.0
430100,625148.0,-195048.0
835000,824732.0,10268.0
161300,189704.0,-28404.0
476500,479545.0,-3045.0
254600,298310.0,-43710.0
335400,329914.0,5486.0
392700,415729.0,-23029.0
219700,255633.0,-35933.0
1847600,360095.0,1487505.0
648100,620547.0,27553.0
277400,269586.0,7814.0
282600,266405.0,16195.0
618700,637953.0,-19253.0
276700,304572.0,-27872.0
377200,397047.0,-19847.0
241800,241591.0,209.0
495100,508654.0,-13554.0
164500,184373.0,-19873.0
393100,313769.0,79331.0
241900,214532.0,27368.0
329600,335244.0,-5644.0
251300,260620.0,-9320.0
288300,298799.0,-10499.0
265200,246064.0,19136.0
360400,403551.0,-43151.0
255200,263535.0,-8335.0
267500,265938.0,1562.0
586200,512543.0,73657.0
255300,246926.0,8374.0
382800,403453.0,-20653.0
329000,353629.0,-24629.0
313300,304077.0,9223.0
387300,396687.0,-9387.0
444000,442038.0,1962.0
253300,253577.0,-277.0
360800,379495.0,-18695.0
317000,333523.0,-16523.0
370400,376304.0,-5904.0
500500,526608.0,-26108.0
369300,387170.0,-17870.0
480800,458913.0,21887.0
259400,240913.0,18487.0
341700,351006.0,-9306.0
854800,798583.0,56217.0
415900,410342.0,5558.0
352500,316418.0,36082.0
436100,433396.0,2704.0
199300,207155.0,-7855.0
269900,290369.0,-20469.0
848700,801197.0,47503.0
641800,592382.0,49418.0
124100,168703.0,-44603.0
387800,348622.0,39178.0
253500,253163.0,337.0
335000,323406.0,11594.0
265900,261157.0,4743.0
177300,211397.0,-34097.0
314000,318123.0,-4123.0
695900,721591.0,-25691.0
312500,294576.0,17924.0
435700,459864.0,-24164.0
282400,294168.0,-11768.0
501200,508618.0,-7418.0
538500,477397.0,61103.0
259900,221740.0,38160.0
479000,459239.0,19761.0
293000,371651.0,-78651.0
699300,679929.0,19371.0
296000,293844.0,2156.0
225900,241722.0,-15822.0
415000,372259.0,42741.0
177500,227128.0,-49628.0
674200,697249.0,-23049.0
539500,541994.0,-2494.0
259200,269278.0,-10078.0
248300,250993.0,-2693.0
477700,515514.0,-37814.0
996100,894493.0,101607.0
252200,258248.0,-6048.0
464800,455048.0,9752.0
449000,472758.0,-23758.0
261800,321043.0,-59243.0
315500,324148.0,-8648.0
336300,340833.0,-4533.0
516200,686598.0,-170398.0
182700,198896.0,-16196.0
356800,420711.0,-63911.0
353600,371877.0,-18277.0
439200,447769.0,-8569.0
293100,313652.0,-20552.0
340400,330046.0,10354.0
307900,281348.0,26552.0
378600,410812.0,-32212.0
497200,463983.0,33217.0
702400,583612.0,118788.0
641500,677298.0,-35798.0
461000,546874.0,-85874.0
592500,560837.0,31663.0
344100,347525.0,-3425.0
205600,222752.0,-17152.0
326800,347315.0,-20515.0
465500,467068.0,-1568.0
537300,516608.0,20692.0
306600,270434.0,36166.0
515200,500628.0,14572.0
445200,498722.0,-53522.0
147900,169314.0,-21414.0
1016700,949775.0,66925.0
624500,588587.0,35913.0
275500,235156.0,40344.0
515000,656819.0,-141819.0
602100,576704.0,25396.0
197700,198129.0,-429.0
288300,250484.0,37816.0
276400,262128.0,14272.0
239900,225853.0,14047.0
236900,210183.0,26717.0
247700,248397.0,-697.0
415900,476519.0,-60619.0
274600,300001.0,-25401.0
433100,427430.0,5670.0
684500,662621.0,21879.0
250300,257276.0,-6976.0
717100,723471.0,-6371.0
344900,409954.0,-65054.0
561800,558774.0,3026.0
218600,347090.0,-128490.0
490500,486435.0,4065.0
382900,392634.0,-9734.0
249700,250505.0,-805.0
145800,161105.0,-15305.0
458200,427259.0,30941.0
201000,255522.0,-54522.0
254900,260010.0,-5110.0
263100,273316.0,-10216.0
949300,930310.0,18990.0
269300,317504.0,-48204.0
255200,227375.0,27825.0
302500,283288.0,19212.0
184700,173320.0,11380.0
123800,160488.0,-36688.0
343100,346948.0,-3848.0
222700,209417.0,13283.0
300600,232409.0,68191.0
285200,292225.0,-7025.0
216000,206756.0,9244.0
676500,689451.0,-12951.0
227700,238070.0,-10370.0
586100,669063.0,-82963.0
253500,260087.0,-6587.0
324200,332195.0,-7995.0
227600,240602.0,-13002.0
265700,247585.0,18115.0
365300,344492.0,20808.0
271100,287695.0,-16595.0
1115000,1066795.0,48205.0
330400,343317.0,-12917.0
419300,428560.0,-9260.0
453100,480365.0,-27265.0
274900,275795.0,-895.0
231500,247199.0,-15699.0
251800,251497.0,303.0
455600,496868.0,-41268.0
274700,281249.0,-6549.0
241800,241235.0,565.0
461600,445133.0,16467.0
599400,598695.0,705.0
259800,228951.0,30849.0
377200,363350.0,13850.0
414300,395071.0,19229.0
443600,433440.0,10160.0
519200,498461.0,20739.0
273800,273181.0,619.0
498900,534981.0,-36081.0
271300,282433.0,-11133.0
549500,575360.0,-25860.0
336900,383493.0,-46593.0
506200,522417.0,-16217.0
415200,415665.0,-465.0
564400,532897.0,31503.0
464400,466415.0,-2015.0
440100,449326.0,-9226.0
198900,208790.0,-9890.0
385200,375261.0,9939.0
274300,277495.0,-3195.0
168800,188381.0,-19581.0
475800,452339.0,23461.0
616800,616386.0,414.0
435900,438267.0,-2367.0
353600,354005.0,-405.0
537300,475028.0,62272.0
412500,502099.0,-89599.0
568200,500859.0,67341.0
331700,330116.0,1584.0
272700,273371.0,-671.0
252000,249803.0,2197.0
624800,606394.0,18406.0
337400,304322.0,33078.0
341200,364677.0,-23477.0
264700,274116.0,-9416.0
221300,259056.0,-37756.0
371100,383148.0,-12048.0
406100,418525.0,-12425.0
276800,281179.0,-4379.0
348700,316304.0,32396.0
399500,390555.0,8945.0
289600,286668.0,2932.0
526200,593349.0,-67149.0
280000,289811.0,-9811.0
537100,427537.0,109563.0
368500,399529.0,-31029.0
629200,604159.0,25041.0
324000,310456.0,13544.0
203300,186714.0,16586.0
205800,237995.0,-32195.0
264200,290790.0,-26590.0
201700,243888.0,-42188.0
202900,231347.0,-28447.0
780000,786322.0,-6322.0
304600,281152.0,23448.0
595100,573341.0,21759.0
243300,239754.0,3546.0
286300,291841.0,-5541.0
441400,443240.0,-1840.0
165600,181292.0,-15692.0
196500,175420.0,21080.0
372600,377338.0,-4738.0
242000,270410.0,-28410.0
259400,260404.0,-1004.0
435200,446301.0,-11101.0
573800,541523.0,32277.0
358600,352040.0,6560.0
485600,537457.0,-51857.0
789100,771182.0,17918.0
452600,373499.0,79101.0
992500,1009931.0,-17431.0
227700,218167.0,9533.0
319400,286625.0,32775.0
430700,441012.0,-10312.0
243800,246204.0,-2404.0
256000,253215.0,2785.0
776000,761055.0,14945.0
465100,479632.0,-14532.0
508400,543977.0,-35577.0
293600,279160.0,14440.0
616700,588286.0,28414.0
313300,375719.0,-62419.0
246700,248180.0,-1480.0
442700,440604.0,2096.0
229000,198012.0,30988.0
330200,366762.0,-36562.0
230000,179499.0,50501.0
248600,213875.0,34725.0
315100,314623.0,477.0
213500,237475.0,-23975.0
309100,338532.0,-29432.0
243000,252725.0,-9725.0
326600,321327.0,5273.0
194600,183872.0,10728.0
433900,437655.0,-3755.0
429700,428858.0,842.0
670000,800356.0,-130356.0
374200,406227.0,-32027.0
344400,364351.0,-19951.0
1155000,941816.0,213184.0
386600,409671.0,-23071.0
422300,434382.0,-12082.0
377600,397475.0,-19875.0
260000,238984.0,21016.0
364500,413478.0,-48978.0
586200,596396.0,-10196.0
495400,508475.0,-13075.0
336800,504203.0,-167403.0
148800,156972.0,-8172.0
240800,259294.0,-18494.0
278500,275954.0,2546.0
202800,216097.0,-13297.0
297800,311677.0,-13877.0
223700,240654.0,-16954.0
340400,351695.0,-11295.0
166000,170006.0,-4006.0
221800,198889.0,22911.0
374700,340462.0,34238.0
588300,571320.0,16980.0
282200,291455.0,-9255.0
302300,314415.0,-12115.0
186200,192054.0,-5854.0
539100,561697.0,-22597.0
251800,236371.0,15429.0
489800,448924.0,40876.0
242400,263127.0,-20727.0
140600,174975.0,-34375.0
243700,246203.0,-2503.0
237000,264596.0,-27596.0
379200,377041.0,2159.0
1287000,894934.0,392066.0
293900,252697.0,41203.0
582200,737893.0,-155693.0
490900,558157.0,-67257.0
634900,599071.0,35829.0
231500,229581.0,1919.0
512800,609096.0,-96296.0
252800,266126.0,-13326.0
329300,379888.0,-50588.0
249900,253208.0,-3308.0
440000,466118.0,-26118.0
763700,740307.0,23393.0
155500,216279.0,-60779.0
246300,241795.0,4505.0
358600,391060.0,-32460.0
317900,316469.0,1431.0
413700,478613.0,-64913.0
358800,373842.0,-15042.0
460500,445202.0,15298.0
316500,370995.0,-54495.0
558000,618639.0,-60639.0
383900,361602.0,22298.0
640300,289249.0,351051.0
233100,249627.0,-16527.0
358000,355924.0,2076.0
246000,248752.0,-2752.0
301900,278662.0,23238.0
367900,413173.0,-45273.0
241600,232620.0,8980.0
355600,351697.0,3903.0
345000,326352.0,18648.0
283800,283692.0,108.0
190700,211200.0,-20500.0
175000,368232.0,-193232.0
510200,513514.0,-3314.0
224900,249407.0,-24507.0
242700,260899.0,-18199.0
455200,431078.0,24122.0
517400,541874.0,-24474.0
401300,403358.0,-2058.0
829700,863298.0,-33598.0
361300,370518.0,-9218.0
652600,686353.0,-33753.0
182000,228907.0,-46907.0
347000,354541.0,-7541.0
498100,469125.0,28975.0
505000,491387.0,13613.0
188900,224084.0,-35184.0
333600,332808.0,792.0
378000,386047.0,-8047.0
360600,377147.0,-16547.0
381800,401402.0,-19602.0
236200,241524.0,-5324.0
447000,447209.0,-209.0
235800,237611.0,-1811.0
269600,248510.0,21090.0
248500,220337.0,28163.0
423300,431889.0,-8589.0
379900,406908.0,-27008.0
361900,368196.0,-6296.0
188000,245656.0,-57656.0
434800,516888.0,-82088.0
213300,255801.0,-42501.0
293000,299776.0,-6776.0
312000,493875.0,-181875.0
235000,252183.0,-17183.0
179700,224320.0,-44620.0
417600,405124.0,12476.0
556600,555706.0,894.0
96800,191471.0,-94671.0
350100,375007.0,-24907.0
323800,329099.0,-5299.0
267500,290197.0,-22697.0
283800,276254.0,7546.0
276400,301590.0,-25190.0
407600,512366.0,-104766.0
164700,186715.0,-22015.0
338900,332060.0,6840.0
450700,457788.0,-7088.0
337600,323641.0,13959.0
264400,255726.0,8674.0
390200,275063.0,115137.0
491000,496845.0,-5845.0
213800,237984.0,-24184.0
282300,303154.0,-20854.0
295300,263128.0,32172.0
623500,654686.0,-31186.0
276900,306417.0,-29517.0
175000,195325.0,-20325.0
239500,256629.0,-17129.0
430200,439138.0,-8938.0
246900,260066.0,-13166.0
360000,394797.0,-34797.0
481700,478250.0,3450.0
238800,248573.0,-9773.0
401300,329079.0,72221.0
1004300,959501.0,44799.0
180500,171220.0,9280.0
456100,468605.0,-12505.0
438600,454816.0,-16216.0
403800,430689.0,-26889.0
168200,195457.0,-27257.0
481600,616212.0,-134612.0
156900,162913.0,-6013.0
384400,375856.0,8544.0
239200,208415.0,30785.0
321300,309090.0,12210.0
315400,328904.0,-13504.0
381600,351234.0,30366.0
208800,266024.0,-57224.0
306500,280868.0,25632.0
300100,279215.0,20885.0
388300,409566.0,-21266.0
265600,254603.0,10997.0
247300,258614.0,-11314.0
387900,413529.0,-25629.0
214800,198359.0,16441.0
249700,254182.0,-4482.0
478400,444699.0,33701.0
842500,783369.0,59131.0
429000,413624.0,15376.0
940200,886470.0,53730.0
260500,263920.0,-3420.0
513700,521074.0,-7374.0
1392100,1028663.0,363437.0
534700,553105.0,-18405.0
792100,739197.0,52903.0
593300,593417.0,-117.0
223100,267137.0,-44037.0
194000,167740.0,26260.0
350100,355949.0,-5849.0
425200,382491.0,42709.0
254800,266141.0,-11341.0
486700,544053.0,-57353.0
191000,194954.0,-3954.0
126500,125812.0,688.0
