Actual,Predicted,Difference
407600,454470.38,-46870.38
433500,410039.9,23460.09
354900,405775.16,-50875.16
398400,370888.6,27511.41
266700,276490.56,-9790.56
325100,371747.53,-46647.53
502300,528546.6,-26246.62
463700,572169.25,-108469.25
234600,237880.69,-3280.69
294000,265669.97,28330.03
230100,273978.34,-43878.34
118300,168994.86,-50694.86
361400,354756.56,6643.44
269300,275632.2,-6332.19
304200,301391.28,2808.72
253300,233786.22,19513.78
237700,235346.4,2353.59
361300,344966.8,16333.19
307900,311443.34,-3543.34
238200,250605.44,-12405.44
378200,362161.16,16038.84
270700,270885.3,-185.31
542800,525590.4,17209.62
281100,270230.4,10869.59
456300,448124.9,8175.09
326400,301487.16,24912.84
236900,221901.94,14998.06
475400,527464.6,-52064.62
477400,443177.7,34222.31
263100,269799.12,-6699.12
642100,609576.44,32523.56
470600,431118.75,39481.25
735000,794378.9,-59378.88
361700,387842.3,-26142.31
926300,866822.75,59477.25
257500,249675.84,7824.16
308000,274906.28,33093.72
647200,390638.38,256561.62
341000,368619.53,-27619.53
552700,538472.25,14227.75
245200,240180.62,5019.38
566500,600463.56,-33963.56
204500,229787.9,-25287.91
253700,247205.05,6494.95
368600,366814.3,1785.69
226700,231342.6,-4642.59
222700,237182.69,-14482.69
153300,155024.97,-1724.97
313100,306132.9,6967.09
209400,232917.48,-23517.48
368500,362145.72,6354.28
570500,510928.16,59571.84
216300,208322.42,7977.58
370500,360275.3,10224.69
567300,634836.9,-67536.88
1031700,871303.25,160396.75
591600,671916.75,-80316.75
279900,285461.78,-5561.78
722300,696354.56,25945.44
158000,165552.48,-7552.48
815000,863788.75,-48788.75
354800,390562.2,-35762.19
351600,358499.56,-6899.56
221900,229628.48,-7728.48
420100,395751.4,24348.59
245100,229470.12,15629.88
240100,242574.69,-2474.69
246700,197565.6,49134.41
243200,250536.22,-7336.22
243800,269747.62,-25947.62
486400,526289.3,-39889.31
281000,278102.2,2897.81
555100,554530.44,569.56
158900,144108.92,14791.08
307300,303262.47,4037.53
584500,650581.2,-66081.19
360100,350419.88,9680.12
210500,186180.02,24319.98
276300,297082.62,-20782.62
379400,403221.03,-23821.03
225900,217669.2,8230.8
251000,248420.36,2579.64
278800,287080.28,-8280.28
499300,650895.0,-151595.0
247100,256128.98,-9028.98
281600,241105.86,40494.14
209200,228770.58,-19570.58
582800,558903.1,23896.88
265500,263200.1,2299.91
285800,293623.53,-7823.53
348700,334999.9,13700.09
382300,399322.38,-17022.38
584500,588014.5,-3514.5
312400,286338.34,26061.66
260800,257085.52,3714.48
408100,419067.2,-10967.19
245600,250618.19,-5018.19
316700,395441.72,-78741.72
343400,325284.75,18115.25
446900,470922.03,-24022.03
330700,253850.0,76850.0
1012000,945004.3,66995.69
332400,324928.94,7471.06
620800,634695.94,-13895.94
495600,463019.03,32580.97
401200,396912.12,4287.88
293700,441985.3,-148285.31
261200,282383.44,-21183.44
351800,364507.7,-12707.69
576500,590428.1,-13928.12
227800,228334.02,-534.02
362200,354109.8,8090.19
1100000,774693.8,325306.19
840600,628773.44,211826.56
197300,233378.42,-36078.42
272400,257171.22,15228.78
331400,342166.4,-10766.41
411700,463600.2,-51900.19
340700,510472.9,-169772.91
476700,491881.8,-15181.81
342000,298829.53,43170.47
182700,176838.56,5861.44
501800,510627.9,-8827.91
539400,470433.72,68966.28
371600,392811.53,-21211.53
430700,391984.53,38715.47
156100,181037.23,-24937.23
478300,442086.62,36213.38
282300,302897.47,-20597.47
266300,231015.69,35284.31
187100,236000.4,-48900.41
311200,330149.22,-18949.22
239600,243096.9,-3496.91
271200,248704.69,22495.31
338400,406586.12,-68186.12
556100,725047.5,-168947.5
259300,253163.19,6136.81
251200,275773.3,-24573.31
520400,512396.72,8003.28
478300,543433.1,-65133.12
420300,379189.53,41110.47
694400,697663.1,-3263.12
377400,384457.03,-7057.03
134300,136768.73,-2468.73
340200,342812.6,-2612.59
371500,373547.16,-2047.16
488400,696098.4,-207698.38
252300,248726.14,3573.86
677500,717408.56,-39908.56
320000,318072.3,1927.69
597800,602006.7,-4206.69
241400,235014.27,6385.73
411400,372195.53,39204.47
617500,577541.7,39958.31
297600,253539.36,44060.64
493900,478043.8,15856.19
673300,639181.3,34118.69
375500,346143.2,29356.81
609600,611979.44,-2379.44
381400,335424.97,45975.03
314700,356376.2,-41676.19
264900,267872.47,-2972.47
1578300,1551417.9,26882.12
327700,348239.3,-20539.31
246000,249376.05,-3376.05
784200,744438.75,39761.25
482600,480530.47,2069.53
342300,296896.03,45403.97
200400,207597.55,-7197.55
336000,315616.44,20383.56
211300,235109.55,-23809.55
462600,485902.2,-23302.19
446300,417777.1,28522.91
420100,413815.38,6284.62
302600,277867.94,24732.06
423800,480998.3,-57198.31
533900,429661.6,104238.41
316300,294200.8,22099.19
410300,442545.2,-32245.19
169900,188049.3,-18149.3
280200,246186.31,34013.69
428500,407973.97,20526.03
839000,862462.0,-23462.0
265000,323043.0,-58043.0
1266500,1160796.8,105703.25
328600,326662.62,1937.38
809700,902026.25,-92326.25
482600,461944.38,20655.62
254900,290822.62,-35922.62
341900,359676.28,-17776.28
264200,280690.56,-16490.56
503300,517272.2,-13972.19
306000,295463.84,10536.16
411000,408132.12,2867.88
198200,247013.48,-48813.48
267500,262860.97,4639.03
200000,201720.12,-1720.12
334200,335206.25,-1006.25
93400,114994.19,-21594.19
251100,244120.2,6979.8
489200,470391.53,18808.47
347600,343982.2,3617.81
932300,862035.06,70264.94
176500,197306.14,-20806.14
739800,719339.6,20460.38
450000,461243.16,-11243.16
240000,246350.94,-6350.94
243200,246702.9,-3502.91
435900,446856.0,-10956.0
236100,232915.77,3184.23
200700,268256.7,-67556.69
280600,300292.7,-19692.69
241400,188023.66,53376.34
125500,151783.02,-26283.02
367100,384271.97,-17171.97
380400,384740.28,-4340.28
241900,243797.86,-1897.86
359700,344877.53,14822.47
350600,338675.47,11924.53
459600,391395.2,68204.81
247000,243653.8,3346.2
358100,341877.7,16222.31
900900,871560.3,29339.69
557300,577276.56,-19976.56
478900,469746.47,9153.53
330900,358859.53,-27959.53
188800,188154.23,645.77
345100,345979.88,-879.88
314700,320514.2,-5814.19
727900,706143.6,21756.38
324000,341897.62,-17897.62
147500,150457.9,-2957.91
626300,619470.7,6829.31
200000,228125.9,-28125.91
276900,247170.3,29729.7
245500,206935.44,38564.56
269700,273927.44,-4227.44
943400,997882.06,-54482.06
306800,313713.06,-6913.06
267900,271696.4,-3796.41
238000,245522.45,-7522.45
457300,449579.6,7720.41
352900,349133.1,3766.91
380700,407875.28,-27175.28
923000,880867.2,42132.81
313800,372880.28,-59080.28
525500,524416.2,1083.81
416200,389819.97,26380.03
487800,466958.2,20841.81
203800,242646.27,-38846.27
429700,422195.97,7504.03
543200,560300.9,-17100.88
339100,358369.3,-19269.31
270800,268728.6,2071.41
258900,266060.66,-7160.66
276000,278750.06,-2750.06
334900,367196.9,-32296.91
304800,303544.0,1256.0
307500,317127.6,-9627.59
336100,351785.2,-15685.19
358900,341669.4,17230.59
220300,178021.69,42278.31
438600,479822.7,-41222.69
460600,509610.72,-49010.72
266600,290394.03,-23794.03
214700,219440.0,-4740.0
352800,372273.0,-19473.0
247500,241009.77,6490.23
239900,250194.3,-10294.3
232700,249108.36,-16408.36
426500,413503.75,12996.25
489600,500522.62,-10922.62
469500,456233.9,13266.09
583400,552136.8,31263.19
294400,327006.4,-32606.41
344500,326044.7,18455.31
217400,228507.9,-11107.91
309400,289021.28,20378.72
324000,333045.9,-9045.91
439600,422125.62,17474.38
216300,220850.77,-4550.77
216400,228882.55,-12482.55
749300,581854.8,167445.19
225900,230280.42,-4380.42
564400,577760.9,-13360.88
555600,540090.44,15509.56
443800,456995.84,-13195.84
767100,730009.8,37090.19
523300,508438.12,14861.88
420000,433225.72,-13225.72
486300,511681.25,-25381.25
387500,392053.72,-4553.72
238600,243912.64,-5312.64
319100,312380.16,6719.84
334000,286837.9,47162.09
244300,236232.95,8067.05
413300,395984.62,17315.38
153700,185843.1,-32143.09
275400,294054.1,-18654.09
397000,341204.47,55795.53
171700,175447.9,-3747.91
354000,357334.0,-3334.0
141900,149097.9,-7197.91
239800,238888.72,911.28
141500,126035.66,15464.34
201300,203545.94,-2245.94
281300,302456.44,-21156.44
472600,495855.1,-23255.09
637500,483924.8,153575.19
614700,628408.75,-13708.75
203000,229649.31,-26649.31
382500,381261.38,1238.62
237100,232852.1,4247.91
193500,126434.33,67065.67
364500,249465.88,115034.12
257200,259271.2,-2071.2
419500,388775.8,30724.19
349200,400212.25,-51012.25
231500,237781.7,-6281.7
637500,714782.4,-77282.38
228900,256801.94,-27901.94
585500,531699.25,53800.75
246200,239256.6,6943.41
251900,210892.45,41007.55
189200,180010.1,9189.91
236200,233409.86,2790.14
448500,486334.56,-37834.56
224400,244198.55,-19798.55
612200,583611.1,28588.88
144300,160512.36,-16212.36
353500,353484.1,15.91
374900,371829.03,3070.97
739900,817293.5,-77393.5
241900,254854.05,-12954.05
237400,249089.4,-11689.41
251800,263555.53,-11755.53
259000,275021.06,-16021.06
449500,390607.38,58892.62
231000,236849.34,-5849.34
531900,521269.3,10630.69
218900,216520.84,2379.16
243200,245317.3,-2117.3
356500,371321.0,-14821.0
306700,305252.44,1447.56
131300,134894.89,-3594.89
224800,220728.86,4071.14
441400,417898.44,23501.56
542000,575550.94,-33550.94
262900,285409.94,-22509.94
252700,266439.2,-13739.19
558400,518783.1,39616.91
563400,591733.4,-28333.38
423100,400264.4,22835.59
179200,187446.6,-8246.59
303100,332446.06,-29346.06
270300,275945.34,-5645.34
624800,624447.3,352.69
742000,667325.0,74675.0
581100,503159.88,77940.12
260400,279712.0,-19312.0
329400,354271.72,-24871.72
243900,222980.4,20919.59
849300,895887.44,-46587.44
220400,226818.4,-6418.41
625500,501371.16,124128.84
405000,332468.34,72531.66
372400,364590.47,7809.53
239700,253707.31,-14007.31
634400,601418.94,32981.06
346400,345336.62,1063.38
274500,283735.78,-9235.78
253300,272404.72,-19104.72
247300,242066.94,5233.06
399500,419625.44,-20125.44
566200,603627.0,-37427.0
425000,420749.0,4251.0
262600,293080.12,-30480.12
248700,277860.3,-29160.31
376600,386559.03,-9959.03
340600,376419.44,-35819.44
442900,442693.84,206.16
397700,395894.47,1805.53
366800,394577.25,-27777.25
342500,341823.44,676.56
203800,225897.69,-22097.69
435200,457680.38,-22480.38
322400,323556.0,-1156.0
224900,232582.6,-7682.59
493600,625258.44,-131658.44
277100,274535.6,2564.41
243600,233218.9,10381.09
333000,390585.9,-57585.91
233600,238641.23,-5041.23
210000,211714.45,-1714.45
209800,234649.69,-24849.69
608700,616747.4,-8047.38
195800,189414.77,6385.23
441600,425916.75,15683.25
345300,341739.75,3560.25
187500,202957.81,-15457.81
765900,721263.6,44636.38
436800,391540.12,45259.88
334000,303377.4,30622.59
282900,273029.5,9870.5
322300,291074.5,31225.5
920000,949333.8,-29333.81
295100,367791.1,-72691.09
231500,252445.08,-20945.08
431300,453168.8,-21868.81
432000,398559.1,33440.91
235600,238201.23,-2601.23
501300,508858.0,-7558.0
290100,312322.5,-22222.5
241300,246943.31,-5643.31
400000,710651.25,-310651.25
257000,276961.38,-19961.38
481100,550574.0,-69474.0
433800,405956.8,27843.19
405900,398519.8,7380.19
310500,309692.75,807.25
258400,256295.12,2104.88
540400,506659.7,33740.31
452000,460187.97,-8187.97
141700,265091.28,-123391.28
273100,281101.6,-8001.59
321200,336299.44,-15099.44
338700,341241.88,-2541.88
484400,533933.06,-49533.06
434000,451854.47,-17854.47
308700,271049.75,37650.25
614000,670780.56,-56780.56
320300,380579.4,-60279.41
274400,267276.56,7123.44
279600,285898.9,-6298.91
252000,241033.69,10966.31
255200,295705.47,-40505.47
225100,232310.45,-7210.45
300000,224205.8,75794.2
292800,284907.62,7892.38
529600,526918.3,2681.69
992900,951334.9,41565.12
340300,346580.38,-6280.38
300400,305475.06,-5075.06
1033200,1976390.1,-943190.12
361000,365332.25,-4332.25
244300,234629.36,9670.64
418800,384586.62,34213.38
375600,373462.47,2137.53
360600,362713.9,-2113.91
789000,800374.8,-11374.81
362500,337884.1,24615.91
387400,410125.0,-22725.0
494000,382147.9,111852.09
224100,236169.88,-12069.88
275500,246097.48,29402.52
413400,381914.9,31485.09
218100,232825.69,-14725.69
604100,574426.4,29673.62
341500,347393.4,-5893.41
419000,392332.1,26667.91
350000,336955.53,13044.47
290500,306624.84,-16124.84
389700,418920.6,-29220.59
439200,410277.97,28922.03
434100,406350.28,27749.72
287200,263589.3,23610.69
313500,318849.53,-5349.53
432000,520991.8,-88991.81
471200,237613.31,233586.69
209000,205571.42,3428.58
434800,369454.47,65345.53
444800,408995.38,35804.62
175700,155019.8,20680.2
544600,560125.0,-15525.0
497500,496116.9,1383.09
208100,226838.88,-18738.88
211600,246147.84,-34547.84
224600,188008.0,36592.0
165100,186981.05,-21881.05
288600,297807.8,-9207.81
515500,521340.28,-5840.28
254900,265980.56,-11080.56
268700,281889.78,-13189.78
235800,236046.2,-246.2
273400,295167.53,-21767.53
750000,866558.56,-116558.56
40000,64421.31,-24421.31
514700,541742.3,-27042.31
663400,625494.0,37906.0
818100,733507.5,84592.5
385500,412942.9,-27442.91
301000,313403.75,-12403.75
201600,241855.5,-40255.5
534700,510625.47,24074.53
243700,261584.1,-17884.09
215200,235362.2,-20162.2
241800,208432.45,33367.55
420000,375251.75,44748.25
361500,353729.2,7770.81
254900,264401.28,-9501.28
816900,736218.2,80681.81
369700,372463.53,-2763.53
564200,617828.6,-53628.62
964900,995492.4,-30592.38
366200,346417.8,19782.19
247700,269786.03,-22086.03
2359600,2060972.1,298627.88
268900,267541.03,1358.97
470200,467256.47,2943.53
330200,331679.7,-1479.69
388800,455492.3,-66692.31
552900,740713.2,-187813.19
314000,338850.56,-24850.56
336400,344625.38,-8225.38
840000,929910.75,-89910.75
389600,390058.2,-458.19
276300,278648.53,-2348.53
281900,291327.06,-9427.06
242100,254700.69,-12600.69
273900,233537.56,40362.44
365600,380509.84,-14909.84
310100,338292.47,-28192.47
241100,220187.88,20912.12
228700,253116.6,-24416.59
324100,321083.25,3016.75
322200,340169.6,-17969.59
259000,249229.12,9770.88
341200,308304.25,32895.75
268800,232252.02,36547.98
431300,399479.12,31820.88
385500,394328.47,-8828.47
484300,455750.4,28549.59
325000,557609.8,-232609.81
440600,432911.1,7688.91
365600,410234.7,-44634.69
447700,412842.53,34857.47
388100,411829.84,-23729.84
182500,202876.34,-20376.34
644300,616421.44,27878.56
237500,299434.94,-61934.94
249600,254800.4,-5200.41
637900,598708.7,39191.31
406100,375566.88,30533.12
346800,364034.12,-17234.12
169300,239252.0,-69952.0
272600,262144.03,10455.97
73100,123007.72,-49907.72
316700,272315.56,44384.44
243700,252074.19,-8374.19
330500,386338.38,-55838.38
242100,232011.12,10088.88
201900,224031.95,-22131.95
314100,299646.12,14453.88
292000,292737.0,-737.0
609600,614420.2,-4820.19
281200,371332.47,-90132.47
370000,370765.2,-765.19
264800,262952.2,1847.81
402900,382508.9,20391.09
467100,481339.7,-14239.69
280400,314195.97,-33795.97
466400,531913.75,-65513.75
479100,438946.44,40153.56
530100,492656.8,37443.19
492800,727622.4,-234822.38
181400,189260.69,-7860.69
1179600,852600.75,326999.25
367500,310952.3,56547.69
487100,467775.56,19324.44
469400,461551.4,7848.59
414200,399813.7,14386.31
391600,395421.47,-3821.47
274700,248498.98,26201.02
245600,261616.42,-16016.42
242200,257733.22,-15533.22
476300,506511.2,-30211.19
174500,178840.2,-4340.2
378900,370574.53,8325.47
460600,519206.16,-58606.16
332600,395921.8,-63321.81
247600,260031.45,-12431.45
247300,258519.3,-11219.3
271600,271590.88,9.12
692200,513106.8,179093.19
315400,347643.53,-32243.53
345000,340904.8,4095.19
544900,586272.5,-41372.5
623100,621045.4,2054.62
662700,624820.44,37879.56
666900,546691.56,120208.44
399000,363861.7,35138.31
431500,321711.38,109788.62
332500,291921.9,40578.09
430100,623666.94,-193566.94
835000,878455.4,-43455.38
161300,217677.69,-56377.69
476500,467829.12,8670.88
254600,304503.66,-49903.66
335400,330619.16,4780.84
392700,418004.28,-25304.28
219700,244574.44,-24874.44
1847600,652384.2,1195215.81
648100,651678.7,-3578.69
277400,247537.5,29862.5
282600,261834.05,20765.95
618700,649609.3,-30909.31
276700,294717.44,-18017.44
377200,372758.9,4441.09
241800,253424.69,-11624.69
495100,519489.62,-24389.62
164500,212494.4,-47994.41
393100,342490.2,50609.81
241900,228027.9,13872.09
329600,291409.6,38190.41
251300,273873.28,-22573.28
288300,278840.4,9459.59
265200,258196.4,7003.59
360400,357736.03,2663.97
255200,268138.5,-12938.5
267500,279847.34,-12347.34
586200,504544.9,81655.09
255300,254466.16,833.84
382800,388718.12,-5918.12
329000,334125.25,-5125.25
313300,320259.62,-6959.62
387300,401005.1,-13705.09
444000,406379.12,37620.88
253300,249858.81,3441.19
360800,365331.75,-4531.75
317000,322799.84,-5799.84
370400,367924.2,2475.81
500500,544896.9,-44396.88
369300,355654.8,13645.19
480800,409064.56,71735.44
259400,253699.05,5700.95
341700,357955.12,-16255.12
854800,857979.7,-3179.69
415900,410910.28,4989.72
352500,323883.7,28616.31
436100,457287.44,-21187.44
199300,215309.55,-16009.55
269900,270234.72,-334.72
848700,895054.0,-46354.0
641800,626526.06,15273.94
124100,164056.9,-39956.91
387800,353492.38,34307.62
253500,264978.53,-11478.53
335000,296185.72,38814.28
265900,292418.66,-26518.66
177300,203011.81,-25711.81
314000,280697.06,33302.94
695900,736369.44,-40469.44
312500,305631.78,6868.22
435700,447328.47,-11628.47
282400,290824.38,-8424.38
501200,479414.2,21785.81
538500,494596.3,43903.69
259900,234064.9,25835.09
479000,441583.03,37416.97
293000,387660.2,-94660.19
699300,657292.4,42007.62
296000,292731.25,3268.75
225900,243753.31,-17853.31
415000,309539.47,105460.53
177500,205911.73,-28411.73
674200,704896.56,-30696.56
539500,544226.44,-4726.44
259200,250220.31,8979.69
248300,245593.36,2706.64
477700,517081.38,-39381.38
996100,843944.4,152155.62
252200,263845.44,-11645.44
464800,444159.56,20640.44
449000,485460.9,-36460.91
261800,325332.5,-63532.5
315500,331209.94,-15709.94
336300,330556.0,5744.0
516200,753010.6,-236810.62
182700,206945.73,-24245.73
356800,406427.62,-49627.62
353600,359871.38,-6271.38
439200,444276.3,-5076.31
293100,286210.72,6889.28
340400,342817.62,-2417.62
307900,290019.75,17880.25
378600,382145.12,-3545.12
497200,475957.9,21242.09
702400,495542.88,206857.12
641500,715782.4,-74282.38
461000,472138.47,-11138.47
592500,554950.5,37549.5
344100,347483.38,-3383.38
205600,203748.8,1851.2
326800,322437.62,4362.38
465500,409308.7,56191.31
537300,539507.56,-2207.56
306600,259132.1,47467.91
515200,505396.38,9803.62
445200,486753.4,-41553.41
147900,166092.89,-18192.89
1016700,902458.56,114241.44
624500,671728.06,-47228.06
275500,234291.5,41208.5
515000,689980.4,-174980.38
602100,550504.25,51595.75
197700,198442.19,-742.19
288300,233762.36,54537.64
276400,278182.6,-1782.59
239900,254724.62,-14824.62
236900,189624.88,47275.12
247700,249455.05,-1755.05
415900,490560.8,-74660.81
274600,271218.38,3381.62
433100,419077.2,14022.81
684500,708298.75,-23798.75
250300,248344.12,1955.88
717100,793070.75,-75970.75
344900,319259.38,25640.62
561800,509418.44,52381.56
218600,283254.78,-64654.78
490500,468828.44,21671.56
382900,363890.9,19009.09
249700,241076.27,8623.73
145800,145799.2,0.8
458200,451547.84,6652.16
201000,269163.06,-68163.06
254900,259228.95,-4328.95
263100,300143.75,-37043.75
949300,918974.0,30326.0
269300,290707.6,-21407.59
255200,212021.7,43178.3
302500,294696.72,7803.28
184700,181382.5,3317.5
123800,162950.1,-39150.09
343100,366226.25,-23126.25
222700,212487.28,10212.72
300600,268450.25,32149.75
285200,288372.28,-3172.28
216000,223347.19,-7347.19
676500,659225.56,17274.44
227700,227088.58,611.42
586100,658607.2,-72507.19
253500,254910.7,-1410.7
324200,338963.25,-14763.25
227600,239089.55,-11489.55
265700,245108.77,20591.23
365300,339334.3,25965.69
271100,266274.75,4825.25
1115000,1038165.44,76834.56
330400,339265.62,-8865.62
419300,441254.7,-21954.69
453100,468646.75,-15546.75
274900,278692.8,-3792.81
231500,237641.81,-6141.81
251800,259511.98,-7711.98
455600,483555.62,-27955.62
274700,273964.44,735.56
241800,239914.48,1885.52
461600,492449.47,-30849.47
599400,544988.1,54411.88
259800,223553.2,36246.8
377200,366533.53,10666.47
414300,428800.6,-14500.59
443600,420490.1,23109.91
519200,508721.12,10478.88
273800,268303.66,5496.34
498900,353001.8,145898.19
271300,293179.47,-21879.47
549500,558139.94,-8639.94
336900,400059.38,-63159.38
506200,527525.5,-21325.5
415200,398284.9,16915.09
564400,550095.7,14304.31
464400,457763.56,6636.44
440100,440343.2,-243.19
198900,206695.23,-7795.23
385200,368667.8,16532.19
274300,311740.5,-37440.5
168800,252140.64,-83340.64
475800,389246.84,86553.16
616800,602732.6,14067.38
435900,421633.53,14266.47
353600,352490.9,1109.09
537300,527301.94,9998.06
412500,378657.2,33842.81
568200,482102.9,86097.09
331700,326346.6,5353.41
272700,266685.12,6014.88
252000,247772.48,4227.52
624800,584551.94,40248.06
337400,317571.88,19828.12
341200,350280.03,-9080.03
264700,281338.75,-16638.75
221300,254589.84,-33289.84
371100,374698.12,-3598.12
406100,388182.47,17917.53
276800,277531.28,-731.28
348700,309202.66,39497.34
399500,403703.38,-4203.38
289600,278817.16,10782.84
526200,487430.9,38769.09
280000,279211.53,788.47
537100,392717.1,144382.91
368500,389745.53,-21245.53
629200,686728.25,-57528.25
324000,295188.0,28812.0
203300,199853.69,3446.31
205800,223442.4,-17642.41
264200,276686.78,-12486.78
201700,247432.77,-45732.77
202900,227900.77,-25000.77
780000,735980.8,44019.19
304600,288072.6,16527.41
595100,579410.1,15689.88
243300,232667.06,10632.94
286300,254059.22,32240.78
441400,439779.4,1620.59
165600,184721.52,-19121.52
196500,182558.94,13941.06
372600,329355.75,43244.25
242000,252610.58,-10610.58
259400,294259.12,-34859.12
435200,438896.3,-3696.31
573800,524095.25,49704.75
358600,339918.9,18681.09
485600,532492.0,-46892.0
789100,711707.2,77392.81
452600,386138.38,66461.62
992500,952436.25,40063.75
227700,241306.23,-13606.23
319400,266752.06,52647.94
430700,448908.84,-18208.84
243800,249295.19,-5495.19
256000,250642.5,5357.5
776000,738447.25,37552.75
465100,430676.2,34423.81
508400,471010.2,37389.81
293600,281349.25,12250.75
616700,554308.5,62391.5
313300,322997.7,-9697.69
246700,260499.36,-13799.36
442700,445586.1,-2886.09
229000,189150.16,39849.84
330200,384344.2,-54144.19
230000,180891.06,49108.94
248600,231178.3,17421.7
315100,326202.7,-11102.69
213500,219618.95,-6118.95
309100,303385.97,5714.03
243000,241514.4,1485.59
326600,352753.84,-26153.84
194600,239102.5,-44502.5
433900,403795.28,30104.72
429700,409844.84,19855.16
670000,966692.2,-296692.19
374200,384958.53,-10758.53
344400,354005.97,-9605.97
1155000,1280688.1,-125688.12
386600,404466.97,-17866.97
422300,394946.56,27353.44
377600,397963.2,-20363.19
260000,289167.72,-29167.72
364500,437522.72,-73022.72
586200,590321.6,-4121.62
495400,484344.16,11055.84
336800,438895.25,-102095.25
148800,168923.45,-20123.45
240800,241166.31,-366.31
278500,225704.4,52795.59
202800,200882.81,1917.19
297800,316590.28,-18790.28
223700,228463.1,-4763.09
340400,333617.66,6782.34
166000,155081.73,10918.27
221800,189294.58,32505.42
374700,378560.9,-3860.91
588300,577889.94,10410.06
282200,290500.88,-8300.88
302300,290105.53,12194.47
186200,174350.95,11849.05
539100,565842.44,-26742.44
251800,247843.77,3956.23
489800,481323.9,8476.09
242400,254901.5,-12501.5
140600,162562.66,-21962.66
243700,219514.62,24185.38
237000,270813.62,-33813.62
379200,360401.25,18798.75
1287000,1189473.5,97526.5
293900,260483.66,33416.34
582200,663752.06,-81552.06
490900,506904.8,-16004.81
634900,605798.44,29101.56
231500,234172.28,-2672.28
512800,590125.0,-77325.0
252800,249222.34,3577.66
329300,366542.84,-37242.84
249900,245088.4,4811.59
440000,392520.2,47479.81
763700,657768.56,105931.44
155500,206442.92,-50942.92
246300,237856.69,8443.31
358600,369918.47,-11318.47
317900,297221.88,20678.12
413700,442412.25,-28712.25
358800,361607.75,-2807.75
460500,431196.72,29303.28
316500,367844.4,-51344.41
558000,595846.2,-37846.19
383900,348785.38,35114.62
640300,453012.4,187287.59
233100,249636.86,-16536.86
358000,358730.47,-730.47
246000,233389.52,12610.48
301900,302210.7,-310.69
367900,377588.28,-9688.28
241600,242177.05,-577.05
355600,344155.8,11444.19
345000,304012.44,40987.56
283800,281611.38,2188.62
190700,210235.1,-19535.09
175000,332701.0,-157701.0
510200,483212.84,26987.16
224900,235857.42,-10957.42
242700,251761.94,-9061.94
455200,439322.4,15877.59
517400,479083.38,38316.62
401300,401244.44,55.56
829700,792554.25,37145.75
361300,348717.28,12582.72
652600,621392.56,31207.44
182000,216608.05,-34608.05
347000,346131.7,868.31
498100,495643.03,2456.97
505000,486600.62,18399.38
188900,210264.77,-21364.77
333600,346061.03,-12461.03
378000,386805.72,-8805.72
360600,377821.62,-17221.62
381800,356691.2,25108.81
236200,239527.86,-3327.86
447000,428464.1,18535.91
235800,227697.52,8102.48
269600,256819.98,12780.02
248500,268804.25,-20304.25
423300,400826.84,22473.16
379900,412624.97,-32724.97
361900,369584.38,-7684.38
188000,216482.1,-28482.09
434800,438982.1,-4182.09
213300,251190.6,-37890.59
293000,326684.88,-33684.88
312000,364821.88,-52821.88
235000,240161.45,-5161.45
179700,197769.02,-18069.02
417600,418934.38,-1334.38
556600,553963.5,2636.5
96800,174270.1,-77470.09
350100,355907.75,-5807.75
323800,318714.12,5085.88
267500,277407.1,-9907.09
283800,284237.84,-437.84
276400,267845.0,8555.0
407600,515833.03,-108233.03
164700,173355.62,-8655.62
338900,304576.8,34323.19
450700,461929.28,-11229.28
337600,297946.5,39653.5
264400,253080.55,11319.45
390200,426084.3,-35884.31
491000,529232.0,-38232.0
213800,240908.64,-27108.64
282300,306145.5,-23845.5
295300,288765.44,6534.56
623500,697040.0,-73540.0
276900,298098.97,-21198.97
175000,208689.55,-33689.55
239500,258435.78,-18935.78
430200,422743.4,7456.59
246900,265267.25,-18367.25
360000,388288.1,-28288.09
481700,461081.6,20618.41
238800,265699.72,-26899.72
401300,332278.2,69021.81
1004300,894419.6,109880.38
180500,183762.36,-3262.36
456100,508255.4,-52155.41
438600,447350.03,-8750.03
403800,430776.25,-26976.25
168200,141215.14,26984.86
481600,576754.94,-95154.94
156900,148436.67,8463.33
384400,367293.9,17106.09
239200,199343.23,39856.77
321300,291683.94,29616.06
315400,321251.06,-5851.06
381600,358453.72,23146.28
208800,269145.34,-60345.34
306500,280749.3,25750.69
300100,269789.03,30310.97
388300,379892.53,8407.47
265600,256473.16,9126.84
247300,254908.55,-7608.55
387900,392558.2,-4658.19
214800,214864.2,-64.2
249700,251147.69,-1447.69
478400,451327.2,27072.81
842500,787937.6,54562.38
429000,404899.2,24100.81
940200,859300.94,80899.06
260500,266344.9,-5844.91
513700,490454.8,23245.19
1392100,1039139.1,352960.88
534700,554332.56,-19632.56
792100,958791.06,-166691.06
593300,590997.0,2303.0
223100,256040.3,-32940.3
194000,198677.23,-4677.23
350100,348692.7,1407.31
425200,376934.1,48265.91
254800,264801.44,-10001.44
486700,452529.25,34170.75
191000,178872.55,12127.45
126500,168309.45,-41809.45
467600,413117.72,54482.28
523800,511171.12,12628.88
988200,900357.06,87842.94
275700,285812.4,-10112.41
265700,257756.19,7943.81
455000,446318.38,8681.62
367000,747734.0,-380734.0
595200,639220.44,-44020.44
388900,391373.53,-2473.53
255300,263608.47,-8308.47
