Actual,Predicted,Difference
282700,282897.33,-197.33
231200,231263.38,-63.38
348600,349381.67,-781.67
361800,359868.67,1931.33
393700,394724.62,-1024.62
416100,417649.75,-1549.75
138400,138892.57,-492.57
357600,366764.0,-9164.0
297200,297654.33,-454.33
304000,305107.0,-1107.0
322500,315445.0,7055.0
364600,361921.98,2678.02
513600,509659.15,3940.85
361800,321257.67,40542.33
850000,863463.67,-13463.67
305000,304272.33,727.67
313000,312202.33,797.67
300600,300868.79,-268.79
197500,198105.67,-605.67
357500,357992.67,-492.67
337700,338265.81,-565.81
250100,251188.26,-1088.26
223300,222326.33,973.67
333300,334978.33,-1678.33
358000,358631.88,-631.88
544000,563160.88,-19160.88
458200,460106.3,-1906.3
357500,358018.67,-518.67
437100,438809.28,-1709.28
243800,243742.97,57.03
278000,278370.39,-370.39
373300,370964.41,2335.59
339100,338663.46,436.54
223200,223225.15,-25.15
79800,85373.0,-5573.0
234900,236514.69,-1614.69
1002500,987050.67,15449.33
247700,248366.67,-666.67
423800,418677.0,5123.0
210600,211099.0,-499.0
377700,371285.89,6414.11
1100000,977827.67,122172.33
378700,377257.9,1442.1
607100,599217.33,7882.67
366400,361944.29,4455.71
240100,240333.19,-233.19
425600,456325.33,-30725.33
334500,334859.33,-359.33
318300,317619.07,680.93
492100,491732.66,367.34
285400,286395.0,-995.0
513700,531320.33,-17620.33
810600,786988.33,23611.67
257700,258428.0,-728.0
280900,279807.3,1092.7
94300,94590.33,-290.33
489300,485875.67,3424.33
347100,327280.33,19819.67
206400,206809.33,-409.33
338400,341411.83,-3011.83
153100,152475.48,624.52
351800,353435.1,-1635.1
779200,761751.07,17448.93
484400,492849.0,-8449.0
536700,545671.48,-8971.48
1074100,1045292.67,28807.33
233600,236289.96,-2689.96
236800,237782.1,-982.1
788500,785741.0,2759.0
506600,500103.89,6496.11
215600,214863.11,736.89
435300,438745.5,-3445.5
396300,395822.23,477.77
366700,366277.0,423.0
267500,267714.01,-214.01
431500,432270.66,-770.66
147400,147194.33,205.67
356100,353753.56,2346.44
247600,246140.0,1460.0
597900,626109.53,-28209.53
192600,193044.08,-444.08
238700,237031.33,1668.67
299900,300259.63,-359.63
513700,508231.9,5468.1
373400,370629.27,2770.73
345200,342883.75,2316.25
675000,708652.17,-33652.17
607100,603087.9,4012.1
251300,250379.78,920.22
423000,390814.17,32185.83
330700,331442.33,-742.33
330100,328237.0,1863.0
423600,425071.99,-1471.99
231600,229625.87,1974.13
334800,335871.95,-1071.95
207000,207780.77,-780.77
220000,219705.23,294.77
249000,248324.8,675.2
320500,321594.84,-1094.84
279400,281155.27,-1755.27
226100,226645.91,-545.91
496400,464237.33,32162.67
211500,212181.42,-681.42
417300,412464.35,4835.65
195300,195510.33,-210.33
596400,559726.0,36674.0
484800,475949.33,8850.67
236200,236059.69,140.31
263400,263885.67,-485.67
356000,356370.68,-370.68
370900,371198.67,-298.67
325300,330503.33,-5203.33
296100,294483.67,1616.33
221600,220371.92,1228.08
826500,843717.56,-17217.56
584300,596461.9,-12161.9
758700,717346.67,41353.33
237500,238084.9,-584.9
464000,462220.96,1779.04
363700,363012.28,687.72
306000,305745.0,255.0
340500,343057.67,-2557.67
652900,637307.06,15592.94
252400,251768.01,631.99
248000,248880.67,-880.67
365300,361668.67,3631.33
324100,322742.64,1357.36
268000,268438.34,-438.34
428900,431922.67,-3022.67
593800,603230.55,-9430.55
252000,251733.78,266.22
261200,260866.21,333.79
359600,317859.0,41741.0
212500,211583.33,916.67
381000,381122.67,-122.67
228700,228798.26,-98.26
196600,196498.17,101.83
214500,211951.11,2548.89
492500,489546.86,2953.14
209800,208555.0,1245.0
225900,225048.08,851.92
30000,40848.0,-10848.0
464900,473171.05,-8271.05
587600,581393.55,6206.45
249300,248898.33,401.67
371800,370980.6,819.4
310200,309543.79,656.21
614000,620195.65,-6195.65
283300,280810.83,2489.17
239400,239987.41,-587.41
460900,456414.85,4485.15
191400,190560.0,840.0
390800,359298.0,31502.0
441000,441826.51,-826.51
255600,254817.88,782.12
250100,248104.73,1995.27
241300,241766.44,-466.44
353800,352932.67,867.33
425100,425258.67,-158.67
217200,217093.38,106.62
551500,541775.0,9725.0
360900,359857.1,1042.9
297600,293523.26,4076.74
259500,264723.89,-5223.89
255800,255889.0,-89.0
194600,193591.85,1008.15
587400,589913.79,-2513.79
253300,280874.33,-27574.33
238500,238322.66,177.34
553100,556774.04,-3674.04
430400,427386.27,3013.73
